	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
NAPRTase_C	3.69560356637722e-05	8.52346648029676e-05	5.84856822667514e-06	4.11434889238447e-05	0.0560671281840614
HTH_WhiA	3.67843258446557e-05	0	-6.2111801242236e-06	1.11552765893052e-05	0.0101882239057239
DegT_DnrJ_EryC1	3.67682149228995e-05	1.07786956491742e-06	0.000556855674008002	0.000210701837453288	0.163847182643399
Beta-Casp	3.67583582900983e-05	0.000105567437484167	3.35951953687017e-05	5.89653032723217e-05	0.0980115855508226
Ferric_reduct	3.67536602685564e-05	5.46448087431694e-06	-1.16106885643131e-05	9.71297168655796e-06	0.0372843063047176
SirB	3.67312442880353e-05	0.000558550150414557	0.000458012631185911	0.000347934338217344	0.347788258944219
FxsA	3.66866040276818e-05	0.000443056490345989	1.77589603462587e-05	0.00015263444577045	0.0677705151992934
Glyco_hydro_57	3.66688086344214e-05	1.35438302856442e-05	1.12794245006617e-05	1.94412118210803e-05	0.0633271018123177
CysG_dimeriser	3.65884758497074e-05	0.000149231651722368	5.65891397675697e-06	6.50896172117186e-05	0.0344145610066014
Aconitase_2_N	3.65634234806109e-05	0.000362207834992591	-1.27539942899367e-05	0.000132529756262008	0.0625166716994283
Y_phosphatase3	3.65034296861064e-05	8.87440352677134e-05	0.00036507925661924	0.000163535047619676	0.14650213954022
Glyco_tran_28_C	3.64721451949133e-05	3.13974131748042e-05	0.00020668491876078	8.85295249523409e-05	0.0981829857382457
Glutaminase	3.64583333333333e-05	6.19197213944638e-06	3.70046424005921e-07	1.52633679169992e-05	0.0318230334190404
His_Phos_2	3.64044273727755e-05	1.76060964393641e-05	0.000135261388848456	6.20701095560562e-05	0.0490517281708436
DUF1732	3.6381937780851e-05	8.29914337966155e-05	1.60651531209907e-05	4.40398840978532e-05	0.0307439907593102
AbiEi_4	3.61296846752864e-05	-1.63114697187293e-06	-2.82298802383062e-05	1.63313760890153e-06	0.042508513731399
DNA_alkylation	3.60151282415087e-05	5.09842038742517e-05	-5.54659167742332e-06	2.65299959354349e-05	0.0679588143072271
CCG	3.59489551393518e-05	0.000259099330723269	0.00013688533188916	0.000143347739938465	0.174934119095519
Peptidase_S51	3.58921778227935e-05	0.000142941090774789	6.24672241284006e-05	7.84821782339291e-05	0.151654629914154
NIF3	3.58625669379822e-05	9.86985534178511e-05	2.9083955901864e-05	5.42291059166903e-05	0.0832700654618933
Halogen_Hydrol	3.57902066233391e-05	-5.70691306823346e-07	5.61997011497566e-05	2.87665004350318e-05	0.0433640768189723
BKACE	3.57692477717794e-05	2.24405247630406e-05	0.000473639191885455	0.000177508418818229	0.122116582954683
NMT1_2	3.57473929909131e-05	6.87293476480986e-05	0.000137269717744244	7.76598682375449e-05	0.0944870002854503
DUF234	3.56993479063553e-05	3.68562189999737e-06	-3.63226907849333e-07	1.33122908585513e-05	0.0307567643546736
T6SS-SciN	3.56620883179876e-05	1.76157176157176e-05	0.00011501462270336	5.42772437868222e-05	0.0454212519141126
dCache_1	3.56422744814909e-05	9.05690077598293e-05	0.000169049437985162	9.70622789218103e-05	0.185637245699474
Csm4_C	3.55734009580163e-05	2.92397660818713e-07	6.24219725343317e-08	1.12523648138286e-05	0.019707313043188
FliH	3.55474851668601e-05	4.03060706820436e-05	2.21230260529148e-05	3.18651530493591e-05	0.0651593632623723
M16C_assoc	3.55029585798817e-05	0	0	1.13421550094518e-05	0.0158165602516534
IlvGEDA_leader	3.55029585798817e-05	0.000192708333333333	0.000111111111111111	0.000116541353383459	0.208057626405819
Abi_2	3.54978283685769e-05	-1.04821506613335e-05	1.14274258219727e-05	1.177182455465e-05	0.0892852684848597
P5CR_dimer	3.54910650561051e-05	1.18461095990233e-05	0.000245889264937173	9.69234466963421e-05	0.0629956587181777
HisK_sensor	3.54780053177499e-05	0.000326833935122498	0.000559302251605859	0.000306779030832571	0.394484221346024
DRAT	3.5453376375648e-05	2.85540482908904e-05	1.08401880141011e-05	2.47198628153114e-05	0.0774341644528811
GlgX_C	3.54126225135213e-05	0.000305862821380535	0.000508544263137608	0.000286606321101712	0.359537327228591
Pirin_C_2	3.54125182872466e-05	1.66052793124616e-05	9.52769838029127e-07	1.70126956846487e-05	0.0325849556713951
DUF748	3.54010796335773e-05	5.60490417700209e-05	1.67321759165311e-05	3.60303197320786e-05	0.0973300248033989
F420_oxidored	3.53571087010581e-05	-5.0227607515802e-06	0.000203016777826172	7.3547974998459e-05	0.0991617192056087
KOW	3.53395242086157e-05	6.24663836652871e-05	3.95700052587013e-05	4.58347448556031e-05	0.160126018514973
RNR_N	3.53285629748152e-05	2.25729508721028e-05	0.000162542768837154	7.54875112650714e-05	0.132935377197274
HU-HIG	3.53224391424944e-05	2.26380712082983e-05	0	1.9360483795301e-05	0.0281961486393227
Prok-JAB	3.52638740280082e-05	5.12091769378751e-05	-2.24932084086737e-07	2.84355972088799e-05	0.0450058893333277
PP_kinase_C	3.5218848097775e-05	5.98213004045114e-06	0.000138786188143519	6.08960324005835e-05	0.111203497305277
PgpA	3.51807067245629e-05	0.000134836694722533	4.6532936204066e-05	7.36711693470708e-05	0.0867443038174767
Methyltransf_2	3.51200217122005e-05	1.22699386503067e-05	5.91690730640768e-06	1.72818286006926e-05	0.0349552305232298
NqrM	3.51177835766379e-05	8.82352941176471e-05	8.63748967795211e-05	6.97359383358452e-05	0.0411133547579959
Asparaginase	3.51059556124434e-05	-5.52440345176956e-06	0.00030641587531078	0.000105986433988467	0.0626981636945693
Bact_lectin	3.50210430654619e-05	2.17121332188447e-05	3.65119094581911e-05	3.01948356515227e-05	0.100528732062245
DctP	3.49548781338742e-05	4.2098941421821e-05	6.6121028630078e-05	4.80054672943639e-05	0.147414664149849
DUF4311	3.4950547981823e-05	8.15688646904618e-05	-2.23394634091762e-05	3.10447258673847e-05	0.0372384253717863
Adenylate_cycl	3.49497204022368e-05	-4.51977401129943e-05	0.000817287784679089	0.000272605623043435	0.206047689157635
VirB3	3.49156879077321e-05	2.27541901446363e-05	-5.23560209424084e-06	1.69733285976984e-05	0.0688055293304567
DUF3332	3.48501142626697e-05	-5.4945054945055e-06	2.79554844728775e-05	1.93274235827427e-05	0.0374021862048241
DUF817	3.481220059467e-05	0.000211480872161272	1.75134608775347e-05	8.81746415092803e-05	0.109291288441525
Bro-N	3.48098106036804e-05	4.05124126060984e-05	0.000124377634731263	6.64146558365798e-05	0.094786313124148
SUFBD	3.4791303118606e-05	2.20816099136053e-05	4.47605753288915e-05	3.40640500164103e-05	0.0993788301598294
DKNYY	3.47770423970567e-05	5.59964748470764e-05	1.17023096663815e-05	3.41321165375271e-05	0.0506241489557089
CBM_20	3.47213140444882e-05	5.72062393499941e-06	1.11428394065429e-05	1.72023804364642e-05	0.0390269125473645
DUF3012	3.46943490032741e-05	0	3.4151233261714e-05	2.29335694955427e-05	0.0834932866370344
Peptidase_S58	3.46820809248555e-05	2.50928645552585e-05	2.98930221934361e-05	3.03244828984163e-05	0.0368306007432427
Invas_SpaK	3.46770710996493e-05	0	1.1669842133914e-05	1.48435377380672e-05	0.0445186702157932
Glyco_hydro_20	3.4548043094712e-05	4.72379765663853e-06	0.000240238135794547	9.36145454356287e-05	0.0939843763344715
LrgB	3.4540181464597e-05	0.0001925608864367	6.00236476181506e-05	9.65358659042326e-05	0.0860230233245521
SpoIIIAC	3.44931952909744e-05	5.29360210341805e-06	-5.71428571428571e-06	1.16379041008966e-05	0.0262002084176504
YebO	3.44827586206897e-05	0.000351584907065966	0.000262347925548508	0.000208661417322835	0.366392737493368
Haem_bd	3.44541918674712e-05	8.02731456395986e-05	3.198165065257e-05	4.85482896209363e-05	0.0472953838035729
DUF883_C	3.44437475085001e-05	3.52037763446579e-05	5.41368925926647e-06	2.53132180660212e-05	0.0295867998183855
Phosphoesterase	3.44261802002387e-05	0.000235559075011633	-5.95238095238095e-06	8.69269585190963e-05	0.0886798276663973
DUF772	3.43948714994697e-05	1.04041006929998e-05	-1.70965605133578e-05	9.72638299527354e-06	0.0818408234830691
NYN_YacP	3.43903589320502e-05	0.000102235540267385	0.000127231885150251	8.56831728286509e-05	0.0460542790951165
DUF3267	3.43825216630121e-05	1.20599739243807e-05	6.68658978175193e-05	3.89015394152325e-05	0.13472683879764
DDE_Tnp_IS66	3.43722496910048e-05	-1.23023881390432e-05	-1.09953006386312e-05	3.40432896503656e-06	0.0315288025098772
GGDEF	3.43719602228125e-05	8.08834547173103e-05	0.00142995473086583	0.000522923033030304	0.240491626551958
AAA_18	3.43599354074644e-05	5.64830889183304e-05	5.12281933258396e-06	3.27440844972989e-05	0.0620343434538873
GTP_cyclohydroI	3.43594260351147e-05	2.20145303065689e-05	1.74431651269053e-05	2.42208787175826e-05	0.091593269324012
7TMR-DISMED2	3.43433939458575e-05	5.11961684994116e-06	2.953807042589e-05	2.27096627875651e-05	0.0565662101431501
AICARFT_IMPCHas	3.43177467869839e-05	-2.35582418549057e-05	-4.9480455220188e-07	3.60137420911178e-06	0.0556740002412255
Peptidase_M85	3.42857142857143e-05	0	0	1.15384615384615e-05	0.0018855569155447
DUF2538	3.42633702453792e-05	0	9.14285714285714e-05	4.19889635894841e-05	0.0938591404485615
AXE1	3.42477040224896e-05	9.45246413414299e-05	0.000152298855844588	9.31915864413201e-05	0.162180395268616
DUF975	3.4240627187809e-05	0.000103425762104099	4.15263953511193e-05	6.05472730544882e-05	0.0962672228557883
FliL	3.42118697601893e-05	7.50778395914424e-05	6.27223018527366e-06	3.83437739193727e-05	0.0646756570599499
Imp-YgjV	3.41827141717112e-05	0.000351018020456722	0.00119457895720066	0.000540256225500523	0.126952890928311
DUF4342	3.41234293133027e-05	5.58659217877095e-06	-5.61797752808989e-06	1.14775752898286e-05	0.0369886934547352
GW	3.41058608493152e-05	0.000560527801141846	0.000224558693830102	0.000272842371910088	0.473605663866779
Formyl_trans_C	3.40833836532975e-05	6.06060606060606e-06	0	1.37570032461986e-05	0.0282600341636404
Transgly_assoc	3.40790269193048e-05	1.56356334355413e-05	6.337725633549e-05	3.94710818888419e-05	0.179329929618633
Zip	3.40305061032092e-05	2.70582793709528e-05	0.000253050410460184	0.000106271795604743	0.0952097446851
DUF192	3.40087797157969e-05	5.92377660438842e-05	0	3.09467233225079e-05	0.0542262279774578
DUF2971	3.40043372630576e-05	1.91570881226053e-07	5.61869284646484e-06	1.32299075788227e-05	0.0595040086292297
Arg_decarbox_C	3.3976391825229e-05	5.20866416820174e-06	1.14825294466013e-05	1.71547636015328e-05	0.0219365761865762
Ribonuc_red_lgN	3.39328603602881e-05	2.82968069332975e-05	1.74047654842687e-05	2.67266221268993e-05	0.0929392739740202
DUF4264	3.38983050847458e-05	5.61797752808989e-06	0	1.34357005758157e-05	0.0107745057268901
Sua5_yciO_yrdC	3.38797516034172e-05	9.12684818635016e-05	-9.53486568532011e-06	3.74121587253211e-05	0.0981377900186421
BacA	3.37988277470908e-05	5.98497840279319e-06	0.000102197671192992	4.69737037295443e-05	0.0750604484569446
YdjO	3.37944136190474e-05	1.09813852806549e-05	6.28024392652578e-06	1.72760675328033e-05	0.0511398981765762
DUF3800	3.37842053763842e-05	0	2.83077201411547e-05	2.06933709161206e-05	0.0558705779945461
Adenylsucc_synt	3.37480622575215e-05	-5.05050505050505e-06	5.4945054945055e-06	1.13900805250701e-05	0.0725149656645072
CcdA	3.37449439187598e-05	0	6.17206819561927e-05	3.21012327670341e-05	0.0292777705620262
LBP_C	3.3713307714664e-05	2.41071428571429e-05	6.09979481467585e-06	2.11518410065061e-05	0.0264348501041171
DUF5339	3.36732038495139e-05	3.42844784545189e-05	1.19711263579188e-05	2.64847050004384e-05	0.0416372181895189
TerB	3.36663242500383e-05	0.000131137939327594	2.82878146969715e-05	6.41789812462645e-05	0.0541651320831204
TetR_C_30	3.36603129818576e-05	0	0	1.1508989095196e-05	0.0134263529411765
Acetyltransf_6	3.36451256341832e-05	3.7505098121046e-05	6.89702656707214e-05	4.47704266684606e-05	0.0596646944164421
DUF3987	3.35882341289763e-05	3.90088524861421e-05	2.84145636678867e-05	3.25811193656547e-05	0.027515474782686
SurA_N	3.35836039149885e-05	0.000367088377503908	3.30094428108127e-05	0.000138449457392322	0.0373348887907429
TilS	3.35754597808309e-05	0.000145017088994937	3.69561195428265e-05	7.32176119476495e-05	0.0624132999581983
ATPase_2	3.3557256678644e-05	5.71428571428571e-06	-1.72514619883041e-05	7.75774470194717e-06	0.0442966984830629
Thump_like	3.35195530726257e-05	-5.37634408602151e-06	-5.46448087431694e-06	7.2992700729927e-06	0.0105943065394298
NinB	3.35018604978462e-05	0	0	1.12677110492312e-05	0.011455738564562
Glyco_hydro_65N	3.34750093322213e-05	8.21993645736757e-05	5.17579499046633e-05	5.53521195095176e-05	0.104399183656994
Methyltransf_30	3.34663895091826e-05	0.000422892664547289	-2.7148928788273e-05	0.000140541982842041	0.0516224084998913
DUF4828	3.34635168603544e-05	5.4945054945055e-06	5.74712643678161e-06	1.51934846919774e-05	0.0511733497268733
DUF1473	3.34560803726051e-05	0	0	1.15113378586401e-05	0.0149482376240441
Cu-oxidase	3.34467080883873e-05	9.5927985294321e-05	-2.14180472279638e-05	3.41059594172209e-05	0.0883182804450663
DUF5327	3.34046562130744e-05	0.000165974453566499	0.000277535212400756	0.000156194823102256	0.149277125157283
DUF456	3.33091262148913e-05	0	0.000134831460674157	5.70570599624164e-05	0.0214548949544419
GalBD_like	3.32139379509156e-05	5.9167379526661e-06	1.70782889426957e-05	1.88509192191984e-05	0.0388564230155504
HAD	3.31938409001766e-05	9.77766992880002e-05	0.000132618206708029	8.59211266618265e-05	0.116469710942284
Peptidase_M28	3.31800286330922e-05	1.19760479041916e-05	-5.55050258693029e-06	1.15794013890064e-05	0.0395907470005942
HrpB_C	3.31487085956773e-05	2.79329608938547e-05	5.55555555555556e-06	2.3068844927922e-05	0.0127002956470946
TSP_NTD	3.312447786132e-05	0.000270391057683875	0.000364513798975392	0.000233124551831472	0.042329450950183
AAA_33	3.30851387280984e-05	1.08317510763088e-05	5.73356924943251e-05	3.54541417833402e-05	0.064121984901708
Cauli_VI	3.30245149837215e-05	3.36655081278737e-05	-1.8939393939394e-07	2.28904052266949e-05	0.0477721853200634
UPF0014	3.30118842641529e-05	4.06663697795947e-05	0.000170601803616684	8.12818530518309e-05	0.118033439787678
DUF481	3.296750313741e-05	5.20209781032679e-05	1.61558046962671e-05	3.3892727066224e-05	0.0509482519449662
PapC_N	3.29519784291343e-05	0	0.000128780330746158	5.30757501697369e-05	0.0475859986325757
DUF2194	3.29327105642895e-05	1.75799144864094e-05	2.34215146182004e-05	2.46715981230407e-05	0.0459955996200336
Peptidase_M32	3.28986185360785e-05	0.000128143340364342	0.000168545736624762	0.000111055341419777	0.119809660934388
bPH_2	3.28869493052071e-05	0.000196887661925006	2.24641871293415e-05	8.62031083966703e-05	0.124230388854934
ThiC-associated	3.28801550624196e-05	6.59605057857628e-05	5.47737424005241e-05	5.14139694053555e-05	0.0680323889470202
Chor_lyase	3.28116859700904e-05	0.000680711822311315	-2.3282588749838e-05	0.000240847439290733	0.0475924191583154
SpoIIP	3.27868852459016e-05	1.18695407156946e-05	0	1.53335276721681e-05	0.0272483537034719
DUF123	3.27566147118413e-05	0	0	1.13894582231066e-05	0.0267406279197161
OGG_N	3.26956739184796e-05	5.68181818181818e-06	1.19760479041916e-05	1.71477646717539e-05	0.0152412045336586
DUF1798	3.26401795608185e-05	6.24210706564781e-05	0.000520062495128985	0.000215372186350736	0.262817540590268
Acyl-ACP_TE	3.25769552085342e-05	0.000360523206031877	-1.07788680918409e-05	0.000129370944616467	0.0849791019609272
HTH_46	3.25760090652652e-05	5.26315789473684e-06	0.000405479138854854	0.000148918204304497	0.0534295872427934
Glyco_hydro_26	3.25639087505662e-05	1.12487360970677e-05	1.12684103605891e-05	1.9023822716947e-05	0.0342273446140093
TPR_19	3.25608738898381e-05	3.58422167871735e-05	0.000302884802657905	0.000123907420651607	0.158437548696254
Choline_bind_3	3.25362666293707e-05	5.56949883537914e-06	1.19915269450328e-05	1.71575883639113e-05	0.073276264038892
Peptidase_S11	3.24633285095565e-05	0.000427928586833551	0.000208625974383119	0.000224675030124823	0.200477992098325
DBI_PRT	3.24627872852643e-05	4.51259076717465e-05	7.64257505987223e-05	5.09031872933439e-05	0.0483713922968713
Branch_AA_trans	3.2256433454642e-05	5.08256015200818e-05	0.000440848891077763	0.000179021139354776	0.296189131645393
Phosphodiest	3.22456171725618e-05	0.000259189913083325	8.10026001791433e-05	0.000126891903859313	0.18448619239345
HHH_9	3.21875252212129e-05	3.02526951290865e-05	1.1815222642243e-05	2.41878088240271e-05	0.0462743022673255
PhoU_div	3.21162236068243e-05	7.84378494912859e-05	9.26981409600393e-05	7.11990646395829e-05	0.0734547101469905
SspB	3.20955846593283e-05	0.0016170199568077	0.000338709334458385	0.000668140126178556	0.390878946658151
DUF2933	3.20855614973262e-05	0	0	1.14942528735632e-05	0.0125697095120406
CxxCxxCC	3.20737264846584e-05	0.000318927715593973	0.00098872997156452	0.000442786745677793	0.153597086454747
IcmF-related	3.19140897465706e-05	0.000167598114089232	1.18409528814153e-05	7.12846152143451e-05	0.0237803070558272
OCD_Mu_crystall	3.18818900900733e-05	5.45194712888893e-05	8.8920394484353e-05	5.93564952480125e-05	0.069109695015723
YvrJ	3.18677812935401e-05	5.61797752808989e-06	6.45161290322581e-06	1.38744945743683e-05	0.023042613960499
PPC	3.17787693646212e-05	5.55555555555556e-06	-5.78034682080925e-06	1.10844649389417e-05	0.0528802835445784
2CSK_N	3.17290845136795e-05	0.000206521739130435	0.000159497047234001	0.000135807273976543	0.111751971332638
PK	3.17140323842033e-05	0.000125042909975566	1.75854856753733e-05	5.87774499478688e-05	0.097090225336073
Glyco_hydro_32C	3.16182851360632e-05	0.000128062000332335	2.21360275125072e-05	6.10575221937256e-05	0.109988849503389
DUF5613	3.15525303430802e-05	0.000147075054111935	0.00044373703066506	0.000215916632185266	0.325962538973692
Cytidylate_kin	3.15220433357362e-05	4.7907441738321e-05	0	2.61151945590523e-05	0.0429876693542755
AsmA_1	3.15126050420168e-05	-5.87968151180608e-06	0	7.77636093448809e-06	0.0368700191221327
Flavodoxin_NdrI	3.1453352894786e-05	7.19663294305694e-05	0.000255857309479402	0.000118263916104963	0.153032232352717
NfrA_C	3.14465408805031e-05	5.22875816993464e-05	-1.19047619047619e-05	2.16750181174164e-05	0.00756675477776749
Ail_Lom	3.14465408805031e-05	0	0	9.74658869395711e-06	0.0109810582415132
Isochorismatase	3.13059403819678e-05	0.000277995013827467	0.000580045862384011	0.000290308455972054	0.251376658060799
PDH	3.12618395473489e-05	3.38644264534023e-05	2.36907706090363e-05	2.85827244919806e-05	0.0345084172558154
DUF1003	3.11877697504719e-05	0.000362131277481109	0.000186533755779712	0.00018980800902967	0.185467491685163
Cas_Csy2	3.11626965233839e-05	4.55324349732549e-05	9.99064228117258e-05	5.79395887569639e-05	0.106550676243788
